"jS_mouseID","jS_sex","jS_lon","jS_lat","jS_year","jS_BMI","jS_HI","jS_Ntrapped","ID","imperv","tcd","clc","swf_perc","dist_road","dist_path","prec_aug_2015","prec_aug_2016","prec_aug_2017","prec_aug_2018","soil_moist","soil_ph","CATO","PITO","POTO","cat_dens","pig_dens","pou_dens","gem_char","clc_fct"
"AA_0546","M",13.66,52.7369,"2018",0.929302201562734,0.1,10,226,13.9200000762939,6.28999996185303,"112",8,23.978723526001,237.783996582031,39.5828094482422,38.4275436401367,68.319450378418,12.3670301437378,91.1306610107422,6.16892766952515,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0583","M",12.6278,52.7269,"2018",-0.901159055443754,0,6,227,5.32000017166138,20.3999996185303,"311",40,78.2753143310547,236.479476928711,74.4565658569336,26.1345825195312,69.8998031616211,44.3910102844238,90.5670852661133,6.55923986434937,0.542061805725098,4.36859154433478e-05,0.591653048992157,0.116082325577736,9.35532261792105e-06,126.702278137207,"12063142","4"
"AA_0605","M",14.0806,53.0336,"2018",-1.20979169044015,0.82,9,228,0,0,"211",0,26.4313259124756,581.596984863281,24.1022644042969,44.5001678466797,53.6766624450684,13.9989881515503,92,7.24931526184082,0.132863029837608,0.0593872144818306,0.0634582042694092,0.0284640565514565,0.0127228843048215,13.5950374603271,"12073505","3"
"AA_0352","M",13.4408,53.0497,"2017",0.113238464768243,0.8,14,229,60.8400001525879,3.14000010490417,"112",0,23.9181709289551,118.092124938965,42.1488952636719,38.2435302734375,54.139331817627,18.4349002838135,92.2370071411133,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0377","F",13.8975,52.2761,"2017",1.97757253853482,0.28,14,230,67.870002746582,0,"121",0,26.8478717803955,250.533706665039,32.2477836608887,37.2477836608887,65.7902908325195,12,87.7522506713867,6.32859802246094,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","1"
"SK_2994","F",12.245,49.6772,"2015",-2.02465659454137,0.12,7,231,9.6899995803833,0,"211",0,87.8018112182617,107.112091064453,64.8674850463867,34.6942901611328,104.463745117188,35.214298248291,104.418159484863,4.83688735961914,0.635191380977631,0.0338702164590359,0.00412989594042301,0.294260442256927,0.0156908072531223,1.91322672367096,"09374160","3"
"SK_3186","M",13.9703,53.0039,"2015",-0.291333714636829,0.9,4,232,63.8699989318848,4.8600001335144,"112",7,13.1414213180542,48.5663948059082,21.479284286499,40.118953704834,46.9631462097168,16.937463760376,92.2844161987305,6.58034992218018,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","2"
"SK_3038","M",12.0933,48.8519,"2015",-1.70343252844448,0.55,4,233,60.310001373291,0,"112",0,31.6119289398193,45.6129875183105,33.5362663269043,49.0936393737793,102.435600280762,53.6088333129883,102.894409179688,5.79941987991333,0.640521645545959,0.0340447910130024,0.000135555805172771,0.113630637526512,0.00603965763002634,0.0240480452775955,"09273141","2"
"AA_0668","F",14.0939,53.0706,"2018",1.29747357955264,0.83,7,234,56.5299987792969,0,"121",0,24.508186340332,316.626281738281,24.2312984466553,42.9505004882812,53.7810249328613,14.0121917724609,91.7855987548828,7.04087114334106,0.162654235959053,0.0085555724799633,0.009685929864645,0.126281678676605,0.00664238492026925,7.51997375488281,"12073440","1"
"AA_0144","F",14.0828,52.7,"2016",-1.65979169044015,0.87,1,235,26.5,5.94999980926514,"112",1,36.1326293945312,109.871147155762,38.4741859436035,41.8733901977539,66.8692855834961,7.97841930389404,90.8732528686523,7.08073472976685,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","2"
"AA_0326","M",13.4589,53.1247,"2017",-1.90795081466458,0.7,4,236,43.9799995422363,6.42000007629395,"121",0,23.5748672485352,174.321441650391,36.023998260498,33.1452369689941,46.4634475708008,21.0402221679688,93.0127716064453,6.5384407043457,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","1"
"AA_0619","F",13.7306,52.2594,"2018",5.99702872856201,0.3,4,237,14.960000038147,3.79999995231628,"211",7,29.3292846679688,27.7618885040283,36.5249557495117,37.4216537475586,63.9926567077637,10,88,6.45697927474976,0.0829539373517036,0.00155612896196544,0.0497434139251709,0.00609570322558284,0.000114349008072168,3.65529465675354,"12061217","3"
"SK_2962","F",12.2389,49.6439,"2015",-1.86856762434325,0,1,238,14.6400003433228,0,"112",0,29.9692306518555,56.4864311218262,64.3554306030273,35.8916625976562,103.82275390625,34.5772514343262,103.839576721191,5.31298637390137,1.92435538768768,0.273209869861603,0.00535421818494797,0.272305279970169,0.0386604741215706,0.757646918296814,"09363000","2"
"SK_3057","M",12.3844,49.0919,"2015",0.809524627058047,0.35,2,239,36.8600006103516,0,"112",0,73.1023254394531,44.0943984985352,54.1711845397949,60.9189262390137,113.469711303711,51.0748176574707,104.32886505127,5.63091564178467,1.02594614028931,0.00723065715283155,3.35459590132814e-05,0.336113542318344,0.00236885901540518,0.0109901009127498,"09375120","2"
"AA_0084","M",13.6761,52.4977,"2016",2.55020830955985,0.5,6,240,57.1699981689453,0,"142",0,31.302547454834,317.967895507812,34.4710464477539,40.1130447387695,63.0133094787598,9.34791946411133,89,6.03938055038452,0.0336529426276684,0.00670273322612047,5.25753930560313e-05,0.0105757657438517,0.00210639950819314,0.0165223311632872,"12064227","2"
"AA_0636","M",14.1414,53.0783,"2018",-0.727073366448801,0.8,14,241,7.65000009536743,0,"112",9,63.8303489685059,318.106231689453,26.014669418335,47.6559638977051,59.3956604003906,12.4641408920288,91.6989593505859,6.95007133483887,0.298691153526306,0.450649976730347,0.0634732320904732,0.0668743327260017,0.100896582007408,14.2111005783081,"12073386","2"
"AA_0537","M",12.7797,52.7947,"2018",1.37566136355841,0.05,2,242,100,0,"121",0,89.73046875,118.841300964355,63.9478073120117,28.6089057922363,61.882266998291,31.5363063812256,90.9497451782227,7.01752376556396,8.38105773925781,0.241470649838448,0.0007241788553074,0.310892283916473,0.00895726587623358,0.0268631502985954,"12068117","1"
"AA_0442","M",14.2697,52.0439,"2017",0.0164275990265262,0.95,4,243,73.6500015258789,0.769999980926514,"112",0,24.7392826080322,161.359786987305,26.0684700012207,38.0580596923828,71.99365234375,20.0163078308105,87.0744323730469,5.43390941619873,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","2"
"AA_0557","M",14.0908,52.8328,"2018",1.50202052555408,0.95,5,244,71.5,1.3400000333786,"112",0,26.939790725708,144.924758911133,39.3800735473633,40.0014839172363,60.5314483642578,6,88,6.73444080352783,2.81315588951111,0.0907081663608551,0.000169543141964823,0.214459255337715,0.0069150822237134,0.0129250194877386,"12064044","2"
"AA_0458","F",14.2697,52.0439,"2017",1.12107620451518,0.83,4,245,73.6500015258789,0.769999980926514,"112",0,24.7392826080322,161.359786987305,26.0684700012207,38.0580596923828,71.99365234375,20.0163078308105,87.0744323730469,5.43390941619873,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","2"
"SK_3112","F",13.8756,52.6053,"2015",0.366933195957544,0.88,12,246,67.4199981689453,0.270000010728836,"112",0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,90.9610061645508,4.84835958480835,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","2"
"AA_0596","M",14.0744,52.9906,"2018",-0.0820651634408691,0.9,2,247,3.58999991416931,0,"211",0,31.76535987854,410.076782226562,25.719898223877,45.0814247131348,54.3434562683105,12.3752613067627,91.390380859375,7.12743377685547,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","3"
"SK_3202","F",13.6025,52.2225,"2015",1.83507321366108,0,8,248,45.5800018310547,24.8799991607666,"121",0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,88.2090301513672,4.97213220596313,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","1"
"AA_0271","F",13.5353,52.8969,"2017",0.212720614071749,0.67,10,249,21.1700000762939,0,"211",0,92.9600830078125,157.869552612305,42.3640632629395,47.9785614013672,66.0025787353516,13.675666809082,91.1115188598633,6.24493026733398,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","3"
"AA_0175","F",13.8473,51.8535,"2016",-1.12206516344087,0.3,13,250,12.7399997711182,0.889999985694885,"231",7,25.0671215057373,244.898742675781,34.0022468566895,45.7346687316895,66.7877883911133,19.0590572357178,88,6.64060306549072,2.57593035697937,0.122642524540424,0.136892333626747,0.185363709926605,0.0088253440335393,9.85075950622559,"12066196","3"
"AA_0576","F",12.6278,52.7269,"2018",0.196504025110107,0,6,251,5.32000017166138,20.3999996185303,"311",40,78.2753143310547,236.479476928711,74.4565658569336,26.1345825195312,69.8998031616211,44.3910102844238,90.5670852661133,6.55923986434937,0.542061805725098,4.36859154433478e-05,0.591653048992157,0.116082325577736,9.35532261792105e-06,126.702278137207,"12063142","4"
"AA_0208","F",13.4464,53.0481,"2016",-5.67160390643438,0.76,2,252,25.7700004577637,2.84999990463257,"112",0,62.7832565307617,373.087005615234,41.7471656799316,38.3166465759277,54.1002159118652,18.2919750213623,92.1317520141602,6.29357719421387,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0344","F",13.4408,53.0497,"2017",-2.80357852785621,0.8,14,253,60.8400001525879,3.14000010490417,"112",0,23.9181709289551,118.092124938965,42.1488952636719,38.2435302734375,54.139331817627,18.4349002838135,92.2370071411133,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0068","F",13.4642,52.4164,"2016",-1.15851821743943,0.04,7,254,0,0,"231",0,80.5912246704102,48.6398468017578,29.9231662750244,36.8805694580078,65.0487213134766,7.74145650863647,88.8637619018555,NA,0.00144297431688756,0.000794871477410197,0.0442729666829109,0.00017622546874918,9.70749097177759e-05,5.40690469741821,"12061433","3"
"AA_0290","F",13.8756,52.6053,"2017",-2.44445940244969,0.87,9,255,67.4199981689453,0.270000010728836,"112",0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,90.9610061645508,4.84835958480835,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","2"
"AA_0409","F",14.1808,52.0747,"2017",2.31901560374932,0.8,11,256,48.6599998474121,0.629999995231628,"112",6,25.0926818847656,216.876358032227,30.7403316497803,37.9916954040527,74.2157363891602,18.1067924499512,87.0738983154297,NA,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","2"
"AA_0651","F",13.2144,53.1514,"2018",3.72520010655192,0.8,15,257,37.2099990844727,0,"112",0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,93.7740859985352,5.67053747177124,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"AA_0513","F",12.4464,53.5188,"2017",0.416379687549757,0.96,3,258,41.1599998474121,0.819999992847443,"112",0,61.2560844421387,105.03173828125,63.4041709899902,35.0205955505371,53.4041709899902,41.3835716247559,97,6.28631925582886,0.00059589633019641,1.20050444820663e-05,4.56968285433845e-09,0.000551132194232196,1.11032168206293e-05,4.22640505348681e-06,"13056064","2"
"AA_0424","F",14.2775,52.6867,"2017",1.93333399737271,0.88,10,259,19.5,3.23000001907349,"112",41,58.1911582946777,121.974517822266,35.5818176269531,37.0997200012207,61.1678886413574,7.66415214538574,87,7.07854700088501,0.0684643909335136,0.0451752878725529,6.20483115199022e-05,0.0183743163943291,0.012124041095376,0.0166523847728968,"12064365","2"
"AA_0252","M",13.6025,52.2225,"2017",-0.177499110918533,0.05,11,260,45.5800018310547,24.8799991607666,"121",0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,88.2090301513672,4.97213220596313,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","1"
"AA_0393","F",14.1442,52.0172,"2017",0.0949333411320779,0.87,9,261,23.2800006866455,2.67000007629395,"112",10,40.8915481567383,115.825088500977,30.0012226104736,38.2073516845703,72.0423355102539,18.8931007385254,87.2168197631836,5.12230110168457,0.080185167491436,0.00154991541057825,0.0465387776494026,0.00606728950515389,0.000117275871161837,3.52140235900879,"12061450","2"
"AA_0162","F",13.5344,51.8488,"2016",-1.20979169044015,0,3,262,39.8699989318848,2.03999996185303,"112",4,17.003246307373,199.835144042969,56.7410354614258,44.5140113830566,68.7374420166016,15.7204313278198,90.3676071166992,5.45364332199097,3.15808176994324,0.114305853843689,0.0447374396026134,0.195176377892494,0.00706435227766633,2.76487183570862,"12072053","2"
"AA_0346","F",13.4408,53.0497,"2017",-0.117470451137191,0.74,14,263,60.8400001525879,3.14000010490417,"112",0,23.9181709289551,118.092124938965,42.1488952636719,38.2435302734375,54.139331817627,18.4349002838135,92.2370071411133,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0070","F",13.4642,52.4164,"2016",1.14347357955264,0,7,264,0,0,"231",0,80.5912246704102,48.6398468017578,29.9231662750244,36.8805694580078,65.0487213134766,7.74145650863647,88.8637619018555,NA,0.00144297431688756,0.000794871477410197,0.0442729666829109,0.00017622546874918,9.70749097177759e-05,5.40690469741821,"12061433","3"
"SK_3114","M",13.8756,52.6053,"2015",2.48830056096115,0.85,12,265,67.4199981689453,0.270000010728836,"112",0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,90.9610061645508,4.84835958480835,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","2"
"AA_0274","F",13.8756,52.6053,"2017",1.80035773534929,0.67,9,266,67.4199981689453,0.270000010728836,"112",0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,90.9610061645508,4.84835958480835,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","2"
"AA_0413","F",14.1808,52.0747,"2017",1.24928309504184,0.39,11,267,48.6599998474121,0.629999995231628,"112",6,25.0926818847656,216.876358032227,30.7403316497803,37.9916954040527,74.2157363891602,18.1067924499512,87.0738983154297,NA,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","2"
"AA_0257","M",13.6025,52.2225,"2017",-0.939782137179705,0,11,268,45.5800018310547,24.8799991607666,"121",0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,88.2090301513672,4.97213220596313,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","1"
"AA_0543","F",12.3728,52.7536,"2018",10.0156613635584,0,2,269,13.3599996566772,3.41000008583069,"211",17,32.2407264709473,84.4311447143555,86.1034469604492,26.0386085510254,74.2337188720703,60.0359039306641,91.0793762207031,6.56063318252563,1.00130343437195,0.000279104482615367,4.06429098802619e-05,0.330687463283539,9.21761966310441e-05,0.013422604650259,"12063094","3"
"AA_0462","F",13.6686,52.4936,"2017",1.74988349870465,0.15,4,270,39,0,"112",0,23.9148368835449,30.8242111206055,34.565486907959,40.1565628051758,63.0231742858887,9.07248210906982,89,6.0058798789978,0.0336529426276684,0.00670273322612047,5.25753930560313e-05,0.0105757657438517,0.00210639950819314,0.0165223311632872,"12064227","2"
"SK_3002","F",12.3836,49.0664,"2015",-2.38543580964765,0.56,7,271,23.5900001525879,0,"211",0,15.8036270141602,65.7864990234375,54.7582702636719,62.1403541564941,116.760665893555,56.0604286193848,104.902252197266,6.0301718711853,1.02594614028931,0.00723065715283155,3.35459590132814e-05,0.336113542318344,0.00236885901540518,0.0109901009127498,"09375120","3"
"AA_0276","M",13.5353,52.8969,"2017",1.5166664305377,0.33,10,272,21.1700000762939,0,"211",0,92.9600830078125,157.869552612305,42.3640632629395,47.9785614013672,66.0025787353516,13.675666809082,91.1115188598633,6.24493026733398,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","3"
"AA_0640","M",13.2144,53.1514,"2018",0.479938117762298,0.7,15,273,37.2099990844727,0,"112",0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,93.7740859985352,5.67053747177124,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"AA_0560","F",14.0678,52.3975,"2018",0.105661363558409,0.88,6,274,18.5400009155273,0,"211",4,70.3287506103516,271.564880371094,24.0563430786133,39.9342727661133,62.8399810791016,13.7944946289062,88.8291625976562,6.61306524276733,1.14583587646484,0.115304313600063,0.00348423351533711,0.1624905616045,0.0163512621074915,0.494097858667374,"12067144","3"
"AA_0365","M",13.9578,52.7714,"2017",-0.487661516346136,0.55,3,275,37.6199989318848,0,"112",0,13.2721347808838,110.828819274902,38.726936340332,39.8969421386719,67.5065460205078,10.7132692337036,93.255126953125,5.52506685256958,0.522292137145996,0.0203626975417137,9.61831829044968e-05,0.0870922580361366,0.00339548150077462,0.016038553789258,"12064125","2"
